order_datetime,qty,gender,state,city,age,category,price,dp_ratings,prod_rating,delivery_service_rating,sup_name,transaction_mode,tran_status,target,return_probability
2023-08-19 12:08:48,3,female,maharashtra,pune,64,books,323.12,3.5,1.0,1.0,smartshop network,net banking,successful,0,0.11816955278095409
2023-02-28 12:57:27,7,female,madhya pradesh,bhopal,50,electronics,390.15,4.9,0.0,0.0,clickmart partners,0,successful,0,0.31665684029999325
2023-02-28 12:57:27,7,female,madhya pradesh,bhopal,50,electronics,390.15,4.9,0.0,0.0,clickmart partners,credit card,successful,0,0.32396889914317556
2023-07-07 06:31:23,5,male,uttar pradesh,ghaziabad,21,fashion,176.11,3.5,0.0,0.0,nextgen wholesalers,wallet,successful,0,0.04692536328308573
2023-06-19 14:01:09,6,male,maharashtra,thane,35,fashion,62.59,4.9,1.0,3.0,trendmart inc.,net banking,successful,0,0.006129345603296544
2024-05-20 01:19:16,3,male,andhra pradesh,visakhapatnam,36,home appliance,479.57,4.9,2.0,5.0,omnisupply network,net banking,successful,0,0.852893348651491
2023-02-09 09:35:01,6,female,karnataka,bengaluru,60,books,354.91,3.1,5.0,5.0,quickpick wholesalers,net banking,successful,0,0.19910821914430907
2023-02-09 09:35:01,6,female,karnataka,bengaluru,60,books,354.91,3.1,5.0,5.0,quickpick wholesalers,wallet,successful,0,0.20670623614745365
2024-09-27 05:32:23,1,male,delhi,delhi,31,fitness,130.53,3.7,0.0,0.0,ezyshop solutions,wallet,successful,0,0.028237494046991038
2023-02-06 11:46:36,5,female,rajasthan,jaipur,46,books,308.1,3.2,1.0,1.0,trendify traders,wallet,successful,0,0.14815943083315355
2023-02-06 11:46:36,5,female,rajasthan,jaipur,46,books,308.1,3.2,3.0,2.0,trendify traders,wallet,successful,0,0.15369394828213434
2024-12-30 00:18:00,2,female,maharashtra,mumbai,43,home appliance,56.22,3.8,1.0,5.0,elite ecom ventures,wallet,successful,0,0.00529177626433565
2024-08-15 19:29:36,9,female,maharashtra,pune,51,home appliance,61.64,4.2,4.0,2.0,fastlane wholesale,credit card,successful,0,0.0021645787129425916
2024-08-15 19:29:36,9,female,maharashtra,pune,51,home appliance,61.64,4.2,4.0,2.0,fastlane wholesale,credit card,successful,0,0.0021645787129425916
2024-08-15 19:29:36,9,female,maharashtra,pune,51,home appliance,61.64,4.2,3.0,1.0,fastlane wholesale,credit card,successful,0,0.002079542914410419
2024-08-15 19:29:36,9,female,maharashtra,pune,51,home appliance,61.64,4.2,3.0,1.0,fastlane wholesale,credit card,successful,0,0.002079542914410419
2024-03-13 19:38:56,8,male,bihar,patna,64,electronics,367.89,3.4,5.0,4.0,shopease suppliers,net banking,successful,1,0.19729251559942906
2023-04-03 08:45:53,7,male,maharashtra,thane,67,fashion,108.4,3.3,4.0,1.0,swiftdeal suppliers,wallet,successful,1,0.0038259647586127475
2024-10-26 12:24:03,1,male,gujarat,surat,18,books,132.33,4.4,0.0,0.0,ecomgenix suppliers,wallet,successful,0,0.03992257404185778
2024-08-15 23:05:14,3,female,uttar pradesh,ghaziabad,42,fitness,208.57,0.0,0.0,0.0,clickmart partners,net banking,successful,0,0.04237287710170647
2023-03-18 23:42:27,4,female,gujarat,vadodara,29,home appliance,389.34,4.3,3.0,3.0,smartshop network,credit card,successful,0,0.5707416494330937
2023-03-18 23:42:27,4,female,gujarat,vadodara,29,home appliance,389.34,4.3,3.0,3.0,smartshop network,debit card,successful,0,0.5626341043291067
2023-03-18 23:42:27,4,female,gujarat,vadodara,29,home appliance,389.34,4.3,3.0,3.0,smartshop network,upi,successful,0,0.5659281807779932
2023-01-12 21:33:20,10,female,maharashtra,thane,51,fashion,20.04,4.4,1.0,2.0,ecomedge retail,net banking,successful,0,0.0010359840122974244
2024-02-24 11:18:31,3,female,delhi,delhi,55,fashion,19.38,4.6,3.0,1.0,ecomgenix suppliers,net banking,successful,1,0.0016292628472683339
2023-08-20 06:51:02,7,female,uttar pradesh,kanpur,38,electronics,26.26,4.1,5.0,3.0,urbanmarket co.,debit card,successful,0,0.002484498167954312
2023-08-20 06:51:02,7,female,uttar pradesh,kanpur,38,electronics,26.26,4.1,1.0,5.0,urbanmarket co.,debit card,successful,0,0.0026433794259551565
2023-12-28 02:12:10,3,female,maharashtra,nagpur,19,electronics,478.82,3.5,4.0,3.0,shopease suppliers,upi,successful,0,0.9295837888951739
2023-07-09 07:52:42,8,female,andhra pradesh,visakhapatnam,29,home appliance,408.32,3.5,5.0,5.0,trendmart inc.,credit card,successful,0,0.6506564238808578
2023-07-09 07:52:42,8,female,andhra pradesh,visakhapatnam,29,home appliance,408.32,3.5,1.0,2.0,trendmart inc.,credit card,successful,0,0.6220850057680788
2024-10-01 14:00:46,7,male,rajasthan,jaipur,42,books,340.94,4.8,0.0,0.0,digicart distributors,net banking,successful,0,0.2254154389500097
2024-10-01 14:00:46,7,male,rajasthan,jaipur,42,books,340.94,4.8,0.0,0.0,digicart distributors,net banking,successful,0,0.2254154389500097
2024-01-15 06:48:34,4,female,maharashtra,thane,58,books,261.95,3.5,4.0,4.0,globalreach traders,net banking,successful,0,0.07512416293075364
2024-01-15 06:48:34,4,female,maharashtra,thane,58,books,261.95,3.5,4.0,2.0,globalreach traders,net banking,successful,0,0.07012418451147968
2024-01-15 06:48:34,4,female,maharashtra,thane,58,books,261.95,3.5,4.0,5.0,globalreach traders,net banking,successful,0,0.07774523670390117
2024-12-05 07:51:57,2,female,telangana,hyderabad,31,electronics,145.48,4.1,5.0,4.0,ecomedge retail,credit card,successful,0,0.02722745823899412
2024-01-08 02:25:39,5,female,madhya pradesh,bhopal,30,fashion,328.88,4.7,0.0,0.0,trendmart inc.,upi,successful,0,0.3326258698463286
2023-08-02 17:17:21,6,male,west bengal,kolkata,36,fitness,114.27,3.7,3.0,3.0,pack&go logistics,debit card,successful,0,0.014585355848602636
2023-08-02 17:17:21,6,male,west bengal,kolkata,36,fitness,114.27,3.7,4.0,3.0,pack&go logistics,debit card,successful,0,0.014628966429152915
2023-08-02 17:17:21,6,male,west bengal,kolkata,36,fitness,114.27,3.7,1.0,2.0,pack&go logistics,debit card,successful,0,0.013977404858066747
2023-08-02 17:17:21,6,male,west bengal,kolkata,36,fitness,114.27,3.7,5.0,4.0,pack&go logistics,debit card,successful,0,0.015219341681477582
2023-02-03 01:20:12,5,male,west bengal,kolkata,32,fitness,414.37,3.0,0.0,0.0,trendmart inc.,credit card,successful,0,0.6925780426452547
2023-02-03 01:20:12,5,male,west bengal,kolkata,32,fitness,414.37,3.0,0.0,0.0,trendmart inc.,wallet,successful,0,0.6872602466382743
2024-06-21 14:49:35,10,male,uttar pradesh,kanpur,53,home appliance,370.31,3.7,3.0,1.0,ezyshop solutions,debit card,successful,0,0.2141949611189905
2023-03-27 01:49:23,6,male,telangana,hyderabad,49,electronics,106.09,3.8,3.0,4.0,globalreach traders,debit card,successful,0,0.0059832077018399255
2023-03-27 01:49:23,6,male,telangana,hyderabad,49,electronics,106.09,3.8,3.0,4.0,globalreach traders,wallet,successful,0,0.006031936527285542
2023-03-27 01:49:23,6,male,telangana,hyderabad,49,electronics,106.09,3.8,2.0,5.0,globalreach traders,debit card,successful,0,0.006189488780907104
2023-03-27 01:49:23,6,male,telangana,hyderabad,49,electronics,106.09,3.8,2.0,5.0,globalreach traders,wallet,successful,0,0.006239887067842201
2023-03-27 01:49:23,6,male,telangana,hyderabad,49,electronics,106.09,3.8,1.0,1.0,globalreach traders,debit card,successful,0,0.005323661873235143
2023-03-27 01:49:23,6,male,telangana,hyderabad,49,electronics,106.09,3.8,1.0,1.0,globalreach traders,wallet,successful,0,0.005367048185785256
2023-09-27 00:58:04,4,male,karnataka,bengaluru,26,fashion,81.86,4.5,2.0,4.0,urbanmarket co.,upi,successful,0,0.012356795870334355
2023-03-13 16:55:06,4,female,maharashtra,mumbai,53,home appliance,489.25,4.2,0.0,0.0,global ecom supplies,net banking,successful,0,0.7134250522942575
2024-12-02 12:01:50,2,male,telangana,hyderabad,20,fashion,416.65,0.0,1.0,2.0,shopease suppliers,net banking,successful,1,0.8221924810678196
2023-10-21 16:13:28,6,male,andhra pradesh,visakhapatnam,43,home appliance,483.86,3.1,2.0,4.0,pack&go logistics,0,successful,0,0.8096982908498036
2023-10-21 16:13:28,6,male,andhra pradesh,visakhapatnam,43,home appliance,483.86,3.1,2.0,4.0,pack&go logistics,credit card,successful,0,0.814819845281858
2023-10-21 16:13:28,6,male,andhra pradesh,visakhapatnam,43,home appliance,483.86,3.1,2.0,4.0,pack&go logistics,upi,successful,0,0.8118410304023358
2023-10-21 16:13:28,6,male,andhra pradesh,visakhapatnam,43,home appliance,483.86,3.1,4.0,5.0,pack&go logistics,0,successful,0,0.8162648591061624
2023-10-21 16:13:28,6,male,andhra pradesh,visakhapatnam,43,home appliance,483.86,3.1,4.0,5.0,pack&go logistics,credit card,successful,0,0.8212487029860015
2023-10-21 16:13:28,6,male,andhra pradesh,visakhapatnam,43,home appliance,483.86,3.1,4.0,5.0,pack&go logistics,upi,successful,0,0.8183502484308449
2023-09-22 22:56:46,5,male,madhya pradesh,bhopal,36,home appliance,491.79,4.9,0.0,0.0,cartcraze ventures,debit card,successful,0,0.8608436837982034
2023-09-22 22:56:46,5,male,madhya pradesh,bhopal,36,home appliance,491.79,4.9,0.0,0.0,cartcraze ventures,net banking,successful,0,0.8561276427326981
2024-06-02 01:49:53,8,male,andhra pradesh,visakhapatnam,69,books,114.88,3.9,0.0,0.0,globalreach traders,credit card,successful,0,0.0032483807355117634
2024-02-22 16:02:00,10,female,maharashtra,mumbai,49,electronics,405.27,3.8,0.0,0.0,primelogix traders,net banking,successful,0,0.3276982612498533
2024-06-15 13:56:22,3,female,bihar,patna,26,fitness,218.97,3.3,2.0,4.0,smartkart wholesale,debit card,successful,0,0.10289916868501761
2023-04-10 15:15:26,1,female,uttar pradesh,ghaziabad,19,fitness,286.54,4.5,5.0,1.0,nextwave merchants,credit card,successful,0,0.33302119753966664
2024-10-21 02:20:38,4,female,gujarat,vadodara,61,fashion,67.58,3.9,0.0,0.0,clickmart partners,upi,successful,0,0.0017456848276594375
2024-02-07 13:43:07,7,male,andhra pradesh,visakhapatnam,23,books,10.85,3.2,1.0,5.0,digicart distributors,net banking,successful,0,0.00371572250644828
2024-02-07 13:43:07,7,male,andhra pradesh,visakhapatnam,23,books,10.85,3.2,2.0,1.0,digicart distributors,net banking,successful,0,0.0032141859385851537
2024-02-07 13:43:07,7,male,andhra pradesh,visakhapatnam,23,books,10.85,3.2,5.0,5.0,digicart distributors,net banking,successful,0,0.003760857995890646
2024-11-01 07:18:03,7,male,madhya pradesh,indore,54,fashion,301.33,4.9,2.0,3.0,primelogix traders,upi,successful,1,0.12112539170000307
2024-11-01 07:18:03,7,male,madhya pradesh,indore,54,fashion,301.33,4.9,4.0,1.0,primelogix traders,upi,successful,1,0.11405012277317672
2024-10-20 10:52:52,2,male,gujarat,vadodara,54,fashion,352.48,4.2,0.0,0.0,trendify traders,upi,successful,0,0.24445806222637229
2023-08-14 19:49:24,8,female,delhi,delhi,49,fitness,161.03,5.0,0.0,0.0,omnisupply network,credit card,successful,1,0.015543974324183156
2024-07-01 12:26:00,5,female,gujarat,ahmedabad,38,books,327.66,4.2,5.0,3.0,primelogix traders,debit card,successful,0,0.25864670385656313
2024-07-01 12:26:00,5,female,gujarat,ahmedabad,38,books,327.66,4.2,5.0,3.0,primelogix traders,debit card,successful,0,0.25864670385656313
2024-07-01 12:26:00,5,female,gujarat,ahmedabad,38,books,327.66,4.2,2.0,4.0,primelogix traders,debit card,successful,0,0.2640603051733893
2024-07-01 12:26:00,5,female,gujarat,ahmedabad,38,books,327.66,4.2,2.0,4.0,primelogix traders,debit card,successful,0,0.2640603051733893
2023-06-18 17:45:53,10,female,madhya pradesh,indore,65,books,84.1,3.3,1.0,5.0,nextwave merchants,debit card,successful,0,0.0017600944470895657
2023-06-18 17:45:53,10,female,madhya pradesh,indore,65,books,84.1,3.3,1.0,5.0,nextwave merchants,upi,successful,0,0.0017837921700957272
2023-06-18 17:45:53,10,female,madhya pradesh,indore,65,books,84.1,3.3,5.0,3.0,nextwave merchants,debit card,successful,0,0.0016542152907306363
2023-06-18 17:45:53,10,female,madhya pradesh,indore,65,books,84.1,3.3,5.0,3.0,nextwave merchants,upi,successful,0,0.0016764898622493173
2023-11-16 13:53:55,2,female,tamil nadu,chennai,25,fitness,112.46,5.0,0.0,0.0,zoomkart distributors,credit card,successful,0,0.01718183636148058
2023-11-16 13:53:55,2,female,tamil nadu,chennai,25,fitness,112.46,5.0,0.0,0.0,zoomkart distributors,upi,successful,0,0.016853631697483232
2024-10-01 09:40:59,2,male,rajasthan,jaipur,35,home appliance,327.19,3.7,3.0,2.0,urbanmarket co.,wallet,successful,0,0.35731746403386894
2023-10-02 11:05:52,8,male,gujarat,surat,40,electronics,211.89,3.2,5.0,1.0,nextgen wholesalers,debit card,successful,0,0.0348909838625334
2023-10-02 11:05:52,8,male,gujarat,surat,40,electronics,211.89,3.2,5.0,1.0,nextgen wholesalers,wallet,successful,0,0.035166816010487205
2024-12-29 02:51:06,9,male,tamil nadu,chennai,50,home appliance,438.54,4.8,0.0,0.0,buynow direct,credit card,successful,0,0.447395041188845
2024-03-07 15:44:36,10,male,uttar pradesh,lucknow,69,fashion,435.01,4.6,0.0,0.0,urbancart traders,credit card,successful,0,0.28807620335445483
2024-03-07 15:44:36,10,male,uttar pradesh,lucknow,69,fashion,435.01,4.6,0.0,0.0,urbancart traders,net banking,successful,0,0.27356967382848685
2024-05-12 22:25:42,6,female,west bengal,kolkata,43,electronics,480.7,4.6,0.0,0.0,swiftdeal suppliers,credit card,successful,0,0.7449605097473367
2024-05-12 22:25:42,6,female,west bengal,kolkata,43,electronics,480.7,4.6,0.0,0.0,swiftdeal suppliers,upi,successful,0,0.7412148388900959
2023-07-29 13:16:09,6,female,uttar pradesh,lucknow,63,home appliance,318.36,4.1,4.0,3.0,pack&go logistics,wallet,successful,0,0.10465041514243305
2023-07-29 13:16:09,6,female,uttar pradesh,lucknow,63,home appliance,318.36,4.1,1.0,2.0,pack&go logistics,wallet,successful,0,0.10039789509289461
2024-01-30 23:17:04,4,female,west bengal,kolkata,42,home appliance,396.4,3.9,1.0,5.0,nextwave merchants,net banking,successful,0,0.5292708725998034
2024-01-30 23:17:04,4,female,west bengal,kolkata,42,home appliance,396.4,3.9,5.0,3.0,nextwave merchants,net banking,successful,0,0.5137642066811944
2023-11-16 19:49:30,7,male,telangana,hyderabad,65,fashion,304.08,3.3,0.0,0.0,clickmart partners,credit card,successful,0,0.06493141836344875
2024-12-02 21:32:24,1,female,uttar pradesh,lucknow,40,fitness,477.84,3.2,0.0,0.0,directcart distributors,upi,successful,0,0.8558126888748416
2024-11-24 13:39:23,2,male,west bengal,kolkata,29,fashion,328.09,0.0,4.0,2.0,swiftdeal suppliers,debit card,successful,0,0.41207253569995
2024-11-24 13:39:23,2,male,west bengal,kolkata,29,fashion,328.09,0.0,4.0,2.0,swiftdeal suppliers,net banking,successful,0,0.4027003288044318
2023-02-28 02:58:18,9,female,uttar pradesh,ghaziabad,42,home appliance,91.94,5.0,4.0,2.0,swiftdeal suppliers,upi,successful,0,0.0039377815330291265
2023-02-28 02:58:18,9,female,uttar pradesh,ghaziabad,42,home appliance,91.94,5.0,4.0,2.0,swiftdeal suppliers,wallet,successful,0,0.003917291906176314
2023-02-28 02:58:18,9,female,uttar pradesh,ghaziabad,42,home appliance,91.94,5.0,4.0,3.0,swiftdeal suppliers,upi,successful,0,0.0040861433299895274
2023-02-28 02:58:18,9,female,uttar pradesh,ghaziabad,42,home appliance,91.94,5.0,4.0,3.0,swiftdeal suppliers,wallet,successful,0,0.0040648848762656845
2024-02-10 23:29:11,1,male,madhya pradesh,bhopal,68,fashion,434.36,3.9,1.0,3.0,pack&go logistics,debit card,successful,1,0.5652590441469948
2024-02-10 23:29:11,1,male,madhya pradesh,bhopal,68,fashion,434.36,3.9,3.0,1.0,pack&go logistics,debit card,successful,1,0.5484295267699968
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,3.0,3.0,ecomgenix suppliers,credit card,successful,0,0.09048735492993341
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,3.0,3.0,ecomgenix suppliers,debit card,successful,0,0.08780646009576172
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,3.0,3.0,ecomgenix suppliers,wallet,successful,0,0.08846227389426614
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,4.0,5.0,ecomgenix suppliers,credit card,successful,0,0.0970533274452712
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,4.0,5.0,ecomgenix suppliers,debit card,successful,0,0.09419804829553109
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,4.0,5.0,ecomgenix suppliers,wallet,successful,0,0.09489663371702309
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,1.0,5.0,ecomgenix suppliers,credit card,successful,0,0.09625969385024448
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,1.0,5.0,ecomgenix suppliers,debit card,successful,0,0.09342534735859145
2024-11-20 14:29:59,8,male,uttar pradesh,lucknow,58,fitness,302.41,4.2,1.0,5.0,ecomgenix suppliers,wallet,successful,0,0.09411879775779652
2024-10-08 01:26:45,10,female,uttar pradesh,kanpur,68,fashion,484.96,4.8,5.0,1.0,buynow direct,wallet,successful,0,0.47438062609535636
2024-10-08 01:26:45,10,female,uttar pradesh,kanpur,68,fashion,484.96,4.8,3.0,4.0,buynow direct,wallet,successful,0,0.5006930329434187
2024-10-08 01:26:45,10,female,uttar pradesh,kanpur,68,fashion,484.96,4.8,4.0,2.0,buynow direct,wallet,successful,0,0.48289065547190513
2024-10-08 01:26:45,10,female,uttar pradesh,kanpur,68,fashion,484.96,4.8,2.0,4.0,buynow direct,wallet,successful,0,0.49993557815055684
2023-06-03 12:34:20,8,male,uttar pradesh,ghaziabad,37,home appliance,430.72,4.2,3.0,3.0,global ecom supplies,credit card,successful,0,0.6092685669854186
2024-10-02 15:04:33,5,female,madhya pradesh,bhopal,22,fashion,25.34,0.0,4.0,5.0,omnisupply network,credit card,successful,1,0.007373946053870024
2024-10-02 15:04:33,5,female,madhya pradesh,bhopal,22,fashion,25.34,0.0,4.0,5.0,omnisupply network,wallet,successful,1,0.007194206307472206
2023-09-08 22:13:22,5,female,gujarat,surat,38,books,41.74,0.0,1.0,4.0,urbancart traders,net banking,successful,0,0.003647390395002915
2024-11-07 06:47:16,10,male,gujarat,ahmedabad,49,fashion,284.17,3.0,0.0,0.0,digicart distributors,credit card,successful,0,0.07559740562121674
2024-11-07 06:47:16,10,male,gujarat,ahmedabad,49,fashion,284.17,3.0,0.0,0.0,digicart distributors,net banking,successful,0,0.0707275946049068
2023-01-10 21:54:09,3,female,delhi,delhi,39,books,30.98,4.6,1.0,1.0,swiftdeal suppliers,debit card,successful,0,0.0031831191192689583
2023-01-24 16:36:40,1,female,west bengal,kolkata,29,home appliance,412.28,3.9,1.0,1.0,ezyshop solutions,debit card,successful,0,0.7383553144543413
2023-05-25 13:14:00,8,female,rajasthan,jaipur,24,home appliance,151.02,4.4,4.0,2.0,global ecom supplies,wallet,successful,0,0.02361876471826088
2023-09-03 17:48:07,3,male,maharashtra,nagpur,41,fitness,212.77,4.5,0.0,0.0,metroshop suppliers,net banking,successful,1,0.07296421205790204
2023-09-03 17:48:07,3,male,maharashtra,nagpur,41,fitness,212.77,4.5,0.0,0.0,metroshop suppliers,wallet,successful,1,0.07620657626114041
2024-07-07 23:04:00,1,male,madhya pradesh,bhopal,53,books,385.98,3.6,0.0,0.0,ezyshop solutions,credit card,successful,0,0.42346469474684284
2024-07-07 23:04:00,1,male,madhya pradesh,bhopal,53,books,385.98,3.6,0.0,0.0,ezyshop solutions,net banking,successful,0,0.40602877798050646
2023-07-14 15:42:53,7,female,rajasthan,jaipur,47,home appliance,235.69,3.1,5.0,3.0,smartkart wholesale,wallet,successful,0,0.03987296610227684
2023-07-14 15:42:53,7,female,rajasthan,jaipur,47,home appliance,235.69,3.1,3.0,1.0,smartkart wholesale,wallet,successful,0,0.0369089902392606
2023-07-14 15:42:53,7,female,rajasthan,jaipur,47,home appliance,235.69,3.1,3.0,1.0,smartkart wholesale,wallet,successful,0,0.0369089902392606
2023-07-14 15:42:53,7,female,rajasthan,jaipur,47,home appliance,235.69,3.1,1.0,3.0,smartkart wholesale,wallet,successful,0,0.0394115807166456
2023-12-22 17:38:44,1,female,uttar pradesh,lucknow,30,fitness,379.33,3.8,0.0,0.0,cartcraze ventures,net banking,successful,0,0.6121487681322297
2024-11-24 12:10:02,7,male,gujarat,ahmedabad,56,home appliance,135.61,3.6,4.0,5.0,urbanmarket co.,net banking,successful,1,0.008816815332460197
2023-02-05 14:03:24,7,male,gujarat,surat,61,electronics,105.58,4.7,2.0,5.0,ecomgenix suppliers,net banking,successful,0,0.0032297918356778903
2023-02-05 14:03:24,7,male,gujarat,surat,61,electronics,105.58,4.7,2.0,1.0,ecomgenix suppliers,net banking,successful,0,0.0027852328046935465
2023-02-05 14:03:24,7,male,gujarat,surat,61,electronics,105.58,4.7,5.0,4.0,ecomgenix suppliers,net banking,successful,0,0.0031407557008549304
2023-02-05 14:03:24,7,male,gujarat,surat,61,electronics,105.58,4.7,4.0,2.0,ecomgenix suppliers,net banking,successful,0,0.00290781286441614
2023-02-05 14:03:24,7,male,gujarat,surat,61,electronics,105.58,4.7,3.0,5.0,ecomgenix suppliers,net banking,successful,0,0.0032395606166563356
2024-01-12 08:12:37,4,female,uttar pradesh,ghaziabad,33,home appliance,245.42,4.2,2.0,1.0,fastlane wholesale,credit card,successful,1,0.0994008113431167
2023-07-05 06:55:51,3,female,west bengal,kolkata,56,fitness,456.06,4.8,1.0,3.0,nextwave merchants,credit card,successful,0,0.6888768033178478
2023-01-30 21:05:12,9,male,andhra pradesh,visakhapatnam,24,electronics,154.82,4.8,5.0,3.0,smartkart wholesale,upi,successful,0,0.02645307470267134
2024-01-16 06:18:56,5,female,karnataka,bengaluru,48,electronics,411.62,4.3,3.0,1.0,zoomkart distributors,credit card,successful,0,0.44068006420432027
2024-01-16 06:18:56,5,female,karnataka,bengaluru,48,electronics,411.62,4.3,3.0,1.0,zoomkart distributors,upi,successful,0,0.4358497522698352
2024-01-16 06:18:56,5,female,karnataka,bengaluru,48,electronics,411.62,4.3,3.0,5.0,zoomkart distributors,credit card,successful,0,0.4775475134323019
2024-01-16 06:18:56,5,female,karnataka,bengaluru,48,electronics,411.62,4.3,3.0,5.0,zoomkart distributors,upi,successful,0,0.4726545862565416
2024-01-16 06:18:56,5,female,karnataka,bengaluru,48,electronics,411.62,4.3,3.0,1.0,zoomkart distributors,credit card,successful,0,0.44068006420432027
2024-01-16 06:18:56,5,female,karnataka,bengaluru,48,electronics,411.62,4.3,3.0,1.0,zoomkart distributors,upi,successful,0,0.4358497522698352
2023-06-22 02:06:58,5,male,telangana,hyderabad,62,electronics,333.71,5.0,0.0,0.0,trendify traders,upi,successful,0,0.11517680870231758
2023-11-20 02:18:46,4,female,gujarat,surat,43,fashion,44.81,3.5,0.0,0.0,zoomkart distributors,credit card,successful,0,0.002622687957744799
2023-07-16 00:21:05,10,male,gujarat,ahmedabad,28,books,142.34,4.7,1.0,2.0,pack&go logistics,credit card,successful,0,0.019518779983104056
2023-07-16 00:21:05,10,male,gujarat,ahmedabad,28,books,142.34,4.7,1.0,2.0,pack&go logistics,net banking,successful,0,0.018190339367953882
2023-07-16 00:21:05,10,male,gujarat,ahmedabad,28,books,142.34,4.7,1.0,2.0,pack&go logistics,wallet,successful,0,0.01904869109521105
2024-11-24 23:20:16,4,male,tamil nadu,chennai,42,fitness,60.66,3.8,0.0,0.0,quickpick wholesalers,debit card,successful,0,0.003812460650104963
2024-06-30 06:16:46,7,female,maharashtra,thane,22,fashion,118.83,4.7,1.0,1.0,quickbasket co.,credit card,successful,0,0.02236034584886523
2023-02-25 09:03:04,7,female,uttar pradesh,ghaziabad,29,books,189.9,4.4,1.0,4.0,ecomedge retail,upi,successful,1,0.05342554691796633
2023-02-25 09:03:04,7,female,uttar pradesh,ghaziabad,29,books,189.9,4.4,1.0,5.0,ecomedge retail,upi,successful,1,0.05533485302302487
2023-02-25 09:03:04,7,female,uttar pradesh,ghaziabad,29,books,189.9,4.4,2.0,2.0,ecomedge retail,upi,successful,1,0.04993554135183557
2024-05-09 22:57:52,8,female,telangana,hyderabad,26,books,97.94,3.2,3.0,4.0,zoomkart distributors,wallet,successful,0,0.010821549695540124
2024-05-09 22:57:52,8,female,telangana,hyderabad,26,books,97.94,3.2,5.0,5.0,zoomkart distributors,wallet,successful,0,0.011293808132935297
2024-07-06 12:11:36,9,female,tamil nadu,chennai,32,fitness,405.91,4.2,1.0,2.0,quickbasket co.,upi,successful,0,0.5320450248312882
2024-07-06 12:11:36,9,female,tamil nadu,chennai,32,fitness,405.91,4.2,2.0,5.0,quickbasket co.,upi,successful,0,0.5603998418226562
2023-04-27 12:36:52,2,female,telangana,hyderabad,24,electronics,224.62,4.2,3.0,3.0,primelogix traders,upi,successful,0,0.11645940640067202
2023-10-07 13:11:29,3,male,gujarat,surat,70,home appliance,259.01,3.5,4.0,5.0,zoomkart distributors,net banking,successful,0,0.03816474157652029
2023-10-22 21:54:41,7,female,uttar pradesh,ghaziabad,66,electronics,383.79,4.2,3.0,3.0,global ecom supplies,credit card,successful,0,0.17191772106221004
2023-10-22 21:54:41,7,female,uttar pradesh,ghaziabad,66,electronics,383.79,4.2,1.0,5.0,global ecom supplies,credit card,successful,0,0.18184604541122096
2024-06-17 19:38:41,9,male,rajasthan,jaipur,37,books,188.95,3.3,4.0,5.0,nextwave merchants,credit card,successful,1,0.04474979362047794
2024-06-17 19:38:41,9,male,rajasthan,jaipur,37,books,188.95,3.3,4.0,5.0,nextwave merchants,debit card,successful,1,0.04335937764969556
2024-06-17 19:38:41,9,male,rajasthan,jaipur,37,books,188.95,3.3,1.0,5.0,nextwave merchants,credit card,successful,1,0.04436284792118215
2024-06-17 19:38:41,9,male,rajasthan,jaipur,37,books,188.95,3.3,1.0,5.0,nextwave merchants,debit card,successful,1,0.042983913704013124
2023-12-09 19:37:34,6,female,uttar pradesh,kanpur,36,home appliance,387.74,3.4,0.0,0.0,ecomedge retail,wallet,successful,0,0.45704992139255507
2023-01-28 02:18:25,5,male,gujarat,vadodara,44,home appliance,387.83,4.6,0.0,0.0,omnisupply network,net banking,successful,0,0.39098761405297383
2023-12-12 18:31:36,8,female,gujarat,ahmedabad,40,fashion,49.85,0.0,2.0,3.0,omnisupply network,credit card,successful,0,0.002822546530316378
2023-12-12 18:31:36,8,female,gujarat,ahmedabad,40,fashion,49.85,0.0,2.0,3.0,omnisupply network,wallet,successful,0,0.002753439294388506
2023-06-13 14:46:29,6,male,uttar pradesh,ghaziabad,50,fitness,311.41,3.8,2.0,4.0,globalreach traders,wallet,successful,1,0.17114606435495333
2023-11-19 22:01:34,1,male,uttar pradesh,lucknow,65,electronics,46.97,3.1,1.0,2.0,trendmart inc.,upi,successful,0,0.0016568515791418378
2023-11-19 22:01:34,1,male,uttar pradesh,lucknow,65,electronics,46.97,3.1,5.0,3.0,trendmart inc.,upi,successful,0,0.0017403527705759337
2023-11-19 22:01:34,1,male,uttar pradesh,lucknow,65,electronics,46.97,3.1,5.0,4.0,trendmart inc.,upi,successful,0,0.0018060732774178936
